"country","year","gdp","gwth","share","tax"
3,1981,12883.900390625,3.54889988899231,5.5,60
3,1982,13022,1.12292194366455,5.48999977111816,66
3,1983,13234,2.00961208343506,5.67999982833862,66
3,1984,13746.099609375,2.98284292221069,5.59999990463257,66
3,1985,13771.7998046875,0.741766691207886,5.51000022888184,66
3,1986,14016.900390625,1.34503304958344,4.88000011444092,57
3,1987,14037.2998046875,-0.471667587757111,5.48000001907349,48
3,1988,13939.400390625,-0.377408504486084,5.34999990463257,40.5
3,1989,14020.099609375,0.0640055984258652,6.59000015258789,33
3,1990,13909.099609375,-2.16355490684509,8.21000003814697,33
3,1991,13574.7001953125,-3.82853698730469,7.96000003814697,33
3,1992,13561.7998046875,0.822040677070618,8.39999961853027,33
3,1993,14281,4.06125593185425,8.76000022888184,33
3,1994,14856.2998046875,4.00124597549438,9,33
3,1995,15259,2.24176406860352,8.97999954223633,33
3,1996,15556.2998046875,1.71808004379272,8.92000007629395,33
3,1997,15546.2998046875,1.00180494785309,9.15999984741211,33
3,1998,15415.2001953125,-0.11355909705162,10.210000038147,33
3,1999,16007.2001953125,3.49378991127014,13.7700004577637,33
3,2000,16178.5,2.43566799163818,8.25,39
4,1921,5322.7001953125,-4.13509082794189,15.4700002670288,12
4,1922,5539.7998046875,4.07892084121704,16.2900009155273,10
4,1923,6164.2001953125,11.2702703475952,14.9899997711182,10
4,1924,6232.60009765625,1.1088490486145,16.3199996948242,11
4,1925,6282.39990234375,0.800125002861023,17.6000003814697,6
4,1926,6602.39990234375,5.09395122528076,18.0100002288818,7
4,1927,6576.5,-0.392934411764145,18.6800003051758,7
4,1928,6569.2998046875,-0.108773700892925,19.6000003814697,6
4,1929,6898.7001953125,5.01384401321411,18.4200000762939,7
4,1930,6212.7001953125,-9.94400787353516,16.4200000762939,4
4,1931,5691.39990234375,-8.3916015625,15.2700004577637,3
4,1932,4908.39990234375,-13.7576904296875,15.4799995422363,9
4,1933,4776.89990234375,-2.67808699607849,15.7700004577637,9
4,1934,5113.60009765625,7.04831600189209,15.8699998855591,9
4,1935,5466.7998046875,6.90765476226807,15.6300001144409,10
4,1936,6203.89990234375,13.4821195602417,17.6399993896484,11
4,1937,6430.10009765625,3.64671111106873,16.4500007629395,11
4,1938,6126.5,-4.72239589691162,14.7299995422363,10
4,1939,6560.7998046875,7.08870410919189,15.3900003433228,10
4,1940,7009.60009765625,6.84196710586548,15.7299995422363,11
4,1941,8205.7001953125,17.0628795623779,15.0100002288818,33
4,1942,9741.099609375,18.71169090271,12.9099998474121,46
4,1943,11518.2001953125,18.2429599761963,11.4799995422363,49
4,1944,12333.400390625,7.07818984985352,10.539999961853,53
4,1945,11708.599609375,-5.06591510772705,11.0699996948242,53
4,1946,9196.5,-21.4551200866699,11.7600002288818,50.4000015258789
4,1947,8886,-3.37679696083069,10.9499998092651,50.4000015258789
4,1948,9064.599609375,2.00954294204712,11.2700004577637,33.4000015258789
4,1949,8943.7001953125,-1.33285999298096,10.9499998092651,33.4000015258789
4,1950,9561.2998046875,6.90542507171631,11.3599996566772,34.5999984741211
4,1951,10116.2001953125,5.80355882644653,10.5200004577637,43
4,1952,10315.5,1.97008097171783,9.76000022888184,48
4,1953,10612.599609375,2.87976503372192,9.07999992370605,48
4,1954,10359.099609375,-2.38866496086121,9.39000034332275,43
4,1955,10896.900390625,5.19104909896851,9.18000030517578,43
4,1956,10914.2998046875,0.159931004047394,9.09000015258789,43
4,1957,10920,0.052267100661993,8.97999954223633,47
4,1958,10630.5,-2.65072393417358,8.82999992370605,47
4,1959,11230.2001953125,5.64074802398682,8.75,47
4,1960,11328.5,0.875376403331757,8.35999965667725,43
4,1961,11401.7001953125,0.646679401397705,8.34000015258789,43
4,1962,11905,4.41380310058594,8.27000045776367,47
4,1963,12242.2998046875,2.83373689651489,8.15999984741211,47
4,1964,12772.599609375,4.33108282089233,8.02000045776367,44.5
4,1965,13418.7001953125,5.0587739944458,8.06999969482422,42
4,1966,14133.5,5.32707977294922,8.36999988555908,45
4,1967,14330,1.39033794403076,8.43000030517578,48
4,1968,14862.900390625,3.71882295608521,8.35000038146973,51.5999984741211
4,1969,15179.400390625,2.12925505638123,8.02000045776367,55
4,1970,15029.7998046875,-0.985298812389374,7.80000019073486,51.2999992370605
4,1971,15304.2998046875,1.82605195045471,7.78999996185303,50
4,1972,15943.900390625,4.17901277542114,7.75,50
4,1973,16689.30078125,4.67562580108643,7.73999977111816,50
4,1974,16491.30078125,-1.18682503700256,8.11999988555908,50
4,1975,16283.599609375,-1.25907301902771,8.01000022888184,50
4,1976,16975.099609375,4.24631214141846,7.8899998664856,50
4,1977,17566.5,3.48402500152588,7.90000009536743,50
4,1978,18373,4.59095001220703,7.94999980926514,50
4,1979,18789.400390625,2.26648998260498,8.02999973297119,50
4,1980,18577.400390625,-1.12823903560638,8.18000030517578,50
4,1981,18855.599609375,1.49735605716705,8.02999973297119,50
4,1982,18325.099609375,-2.81331706047058,8.39000034332275,50
4,1983,18920.19921875,3.2472710609436,8.59000015258789,50
4,1984,20122.69921875,6.35575008392334,8.89000034332275,49
4,1985,20717.30078125,2.95514893531799,9.09000015258789,49
4,1986,21236.099609375,2.50377798080444,9.13000011444092,49
4,1987,21787.69921875,2.5974109172821,10.75,38.5
4,1988,22499.400390625,3.2671160697937,13.1700000762939,28
4,1989,23059.30078125,2.48792600631714,12.6099996566772,28
4,1990,23200.599609375,0.676766574382782,12.9799995422363,28
4,1991,22848.5,-1.27711403369904,12.1700000762939,31.1000003814697
4,1992,23298.099609375,2.2167329788208,13.4799995422363,31.1000003814697
4,1993,23616.099609375,1.29101395606995,12.8199996948242,36.2999992370605
4,1994,24278.599609375,3.01683902740479,12.8500003814697,36.2999992370605
4,1995,24603.19921875,1.76145100593567,13.5299997329712,40.0999984741211
4,1996,25230.19921875,2.65570092201233,14.1099996566772,40.0999984741211
4,1997,26051.599609375,3.44815111160278,14.7700004577637,39.5999984741211
4,1998,26824.400390625,3.3029420375824,15.289999961853,39.5999984741211
4,1999,27698.900390625,3.14913105964661,15.8699998855591,39.5999984741211
4,2000,28403.400390625,2.8334949016571,16.4899997711182,39.5999984741211
